id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
26188,35,management,married,tertiary,no,94870,yes,no,cellular,17,may,82,1,59,0,other,0
26189,35,technician,married,tertiary,no,54311,no,no,cellular,22,aug,158,1,779,0,unknown,0
26190,29,management,married,tertiary,no,102068,yes,no,cellular,9,aug,177,2,534,0,unknown,0
26191,33,management,married,primary,no,52994,yes,yes,cellular,7,jul,271,4,763,0,unknown,0
26192,30,technician,single,secondary,no,252,no,no,cellular,18,aug,72,1,454,0,unknown,0
26193,37,management,divorced,tertiary,no,44052,no,no,cellular,27,may,121,2,209,0,unknown,0
26194,29,admin.,married,tertiary,no,-1222,no,no,cellular,28,jul,158,4,706,0,unknown,0
26195,31,blue-collar,married,primary,no,33077,yes,yes,cellular,7,jul,271,2,170,0,unknown,0
26196,33,blue-collar,married,secondary,no,87637,no,no,cellular,18,aug,158,2,151,0,unknown,0
26197,30,services,married,tertiary,no,10265,yes,no,telephone,6,jul,14,4,521,0,unknown,0
26198,35,technician,married,unknown,no,94136,yes,no,cellular,12,apr,101,1,208,0,failure,0
26199,34,management,married,secondary,no,46746,yes,no,cellular,27,may,345,2,819,0,unknown,0
26200,32,technician,single,secondary,no,22037,no,yes,cellular,13,may,69,2,725,0,unknown,1
26201,31,technician,married,secondary,no,84132,yes,no,cellular,27,may,345,3,54,0,unknown,0
26202,49,technician,divorced,tertiary,no,51484,no,no,cellular,7,jul,43,2,793,0,unknown,0
26203,29,housemaid,married,primary,no,1722,no,no,cellular,14,jul,158,1,441,0,unknown,0
26204,32,admin.,single,secondary,no,42704,no,no,cellular,13,aug,158,2,62,0,unknown,0
26205,36,blue-collar,married,primary,no,100664,yes,no,cellular,17,jul,271,1,570,0,unknown,0
26206,48,unemployed,married,secondary,no,84671,yes,yes,cellular,21,nov,158,1,669,0,unknown,0
26207,30,entrepreneur,married,secondary,no,59131,no,no,cellular,4,aug,158,3,288,0,unknown,0
26208,32,admin.,single,secondary,no,69419,no,yes,cellular,13,aug,158,3,281,0,unknown,0
26209,31,services,married,secondary,no,69001,yes,yes,unknown,26,may,658,2,153,0,unknown,0
26210,33,blue-collar,married,primary,no,10887,yes,no,cellular,27,may,345,1,867,0,unknown,0
26211,31,services,single,secondary,no,92400,no,no,cellular,8,aug,177,1,533,0,unknown,0
26212,60,admin.,divorced,primary,no,87136,no,no,cellular,28,jul,117,1,557,0,unknown,1
26213,32,admin.,single,secondary,no,58342,yes,no,cellular,2,feb,101,1,355,0,failure,0
26214,29,management,single,tertiary,no,92599,no,no,cellular,30,nov,158,1,511,0,unknown,1
26215,31,management,single,secondary,no,40144,yes,no,cellular,27,may,345,1,446,0,unknown,0
26216,34,blue-collar,married,secondary,no,21172,yes,no,cellular,20,apr,826,2,47,0,failure,0
26217,30,management,married,tertiary,no,30846,no,yes,cellular,7,jul,158,3,798,0,unknown,0
26218,34,blue-collar,married,secondary,no,97449,yes,no,unknown,15,may,345,1,342,0,unknown,0
26219,34,management,married,secondary,no,31538,yes,no,cellular,27,may,345,1,259,0,unknown,0
26220,48,management,married,tertiary,no,87008,no,no,cellular,7,jul,158,2,748,0,unknown,0
26221,32,blue-collar,married,primary,no,33213,yes,no,cellular,3,apr,132,2,476,1,other,0
26222,57,retired,married,secondary,no,-1223,yes,no,cellular,12,may,1045,2,10,0,unknown,0
26223,31,technician,married,secondary,no,10743,yes,no,cellular,27,may,345,1,110,0,unknown,0
26224,34,technician,single,secondary,no,42627,yes,no,cellular,27,may,345,1,519,0,unknown,0
26225,29,housemaid,married,primary,no,97029,no,no,cellular,17,apr,101,1,238,0,unknown,0
26226,45,blue-collar,single,secondary,no,17762,no,no,cellular,2,jun,158,2,676,0,unknown,1
26227,34,blue-collar,married,secondary,no,8507,yes,no,cellular,27,may,345,1,723,0,unknown,0
26228,31,blue-collar,married,secondary,no,32909,yes,no,cellular,27,may,345,1,858,0,unknown,0
26229,60,retired,single,unknown,no,14576,no,no,unknown,7,jun,177,1,373,0,unknown,0
26230,31,blue-collar,married,secondary,no,12445,yes,no,unknown,15,may,345,1,476,0,unknown,0
26231,31,management,married,tertiary,no,75120,yes,no,unknown,26,may,345,3,684,0,unknown,0
26232,29,retired,married,primary,no,42764,no,no,unknown,8,may,152,1,240,0,unknown,0
26233,30,management,divorced,tertiary,no,14203,yes,no,cellular,18,nov,87,1,698,0,unknown,0
26234,37,management,married,secondary,no,73203,yes,no,cellular,8,may,345,1,866,0,unknown,0
26235,36,unemployed,married,primary,no,4515,no,no,cellular,28,jul,158,1,745,0,unknown,0
26236,31,technician,divorced,primary,no,8049,no,no,cellular,21,nov,14,1,340,0,unknown,0
26237,33,management,married,tertiary,no,42730,no,no,cellular,18,aug,158,4,848,0,unknown,0
26238,35,blue-collar,married,secondary,no,-5398,yes,no,cellular,21,nov,87,1,691,0,unknown,0
26239,31,technician,single,secondary,no,37948,yes,no,unknown,15,may,152,1,335,0,unknown,0
26240,48,services,married,secondary,no,81886,no,yes,telephone,4,feb,158,4,320,0,unknown,0
26241,33,management,married,secondary,no,86516,yes,no,cellular,27,may,345,1,528,0,unknown,0
26242,31,entrepreneur,single,secondary,no,47634,yes,no,unknown,16,may,658,1,686,0,unknown,0
26243,34,blue-collar,single,secondary,no,18806,yes,yes,cellular,12,jul,101,1,22,0,other,0
26244,34,admin.,married,secondary,no,31554,yes,no,cellular,27,may,345,1,685,0,unknown,0
26245,53,self-employed,married,secondary,no,36687,no,no,cellular,18,aug,158,1,564,0,unknown,0
26246,35,technician,married,secondary,no,53159,yes,no,cellular,3,apr,14,1,806,0,unknown,1
26247,46,admin.,married,secondary,no,-4211,yes,no,unknown,30,may,67,3,588,0,unknown,0
26248,33,blue-collar,married,secondary,no,70893,yes,no,unknown,6,may,658,1,372,0,failure,0
26249,31,self-employed,married,secondary,no,5576,yes,no,cellular,3,apr,1337,1,374,1,failure,0
26250,30,self-employed,single,secondary,no,1833,yes,no,cellular,27,may,121,1,155,0,unknown,0
26251,30,entrepreneur,married,tertiary,no,3625,no,no,cellular,17,jul,158,4,523,0,unknown,1
26252,45,technician,married,secondary,no,35072,no,yes,cellular,21,nov,158,2,664,0,unknown,0
26253,32,admin.,married,secondary,no,42974,yes,no,cellular,28,jul,271,4,68,0,unknown,0
26254,31,blue-collar,married,secondary,no,23670,yes,no,unknown,16,may,345,2,867,0,unknown,0
26255,29,self-employed,single,tertiary,no,7563,no,no,cellular,7,jul,271,1,497,0,unknown,0
26256,35,technician,divorced,secondary,no,10006,yes,no,unknown,26,may,345,2,667,0,unknown,0
26257,30,management,married,tertiary,no,47031,no,no,cellular,7,jul,271,3,185,0,unknown,0
26258,33,blue-collar,married,secondary,no,9281,yes,no,unknown,15,may,152,1,493,0,unknown,0
26259,49,services,married,unknown,no,6967,no,no,cellular,19,jun,177,1,736,0,unknown,0
26260,31,services,single,secondary,no,90808,yes,no,cellular,5,may,345,1,47,0,unknown,0
26261,31,technician,married,tertiary,no,3698,yes,yes,unknown,26,may,658,2,533,0,unknown,0
26262,35,management,married,tertiary,no,54095,no,no,cellular,18,aug,158,1,862,0,unknown,0
26263,37,entrepreneur,married,tertiary,no,-6468,no,no,unknown,20,jun,119,2,850,0,unknown,0
26264,30,self-employed,single,unknown,no,42132,no,no,cellular,27,may,14,2,737,0,unknown,0
26265,33,blue-collar,married,secondary,no,50930,yes,no,unknown,15,may,345,2,117,0,unknown,0
26266,30,management,married,tertiary,no,96378,yes,no,cellular,21,nov,158,3,257,0,unknown,0
26267,35,services,divorced,secondary,no,12022,no,no,unknown,20,jun,177,4,720,0,unknown,0
26268,30,retired,single,tertiary,no,100232,no,no,cellular,13,jul,158,1,298,0,unknown,0
26269,30,management,married,unknown,no,40043,no,no,cellular,7,may,101,1,29,0,failure,0
26270,31,services,married,secondary,no,29819,yes,no,cellular,27,may,121,3,40,0,unknown,0
26271,30,retired,married,secondary,no,21750,no,no,cellular,7,jul,158,1,749,0,unknown,0
26272,30,technician,single,tertiary,no,48164,yes,no,unknown,16,may,345,2,327,0,unknown,0
26273,46,entrepreneur,married,tertiary,no,66262,no,no,cellular,4,aug,158,1,563,0,unknown,0
26274,49,blue-collar,single,secondary,no,47262,yes,no,unknown,2,jun,117,1,201,0,unknown,0
26275,31,admin.,married,secondary,no,67520,yes,no,cellular,27,may,345,1,677,0,unknown,0
26276,35,technician,married,secondary,no,80393,yes,no,cellular,27,may,121,1,410,0,unknown,0
26277,35,technician,married,tertiary,no,97876,no,no,cellular,28,may,87,2,601,1,failure,0
26278,34,blue-collar,married,unknown,no,89488,yes,no,unknown,2,jun,117,2,737,0,unknown,0
26279,31,housemaid,single,secondary,no,93937,no,yes,cellular,6,jul,66,1,286,0,unknown,0
26280,58,retired,married,secondary,no,53214,yes,no,unknown,20,jun,87,1,575,0,unknown,0
26281,35,management,married,tertiary,no,32722,yes,no,cellular,11,feb,101,2,218,2,success,1
26282,30,retired,married,secondary,no,2219,yes,no,unknown,26,may,755,1,14,0,unknown,0
26283,60,retired,single,tertiary,no,72936,no,no,cellular,7,oct,101,1,479,0,failure,0
26284,46,management,married,tertiary,no,58065,no,no,cellular,9,jul,158,1,595,0,unknown,1
26285,35,services,married,secondary,no,32933,yes,no,unknown,6,jun,826,3,850,0,unknown,0
26286,31,services,married,secondary,no,69045,yes,yes,unknown,16,may,658,1,328,0,unknown,0
26287,31,technician,married,secondary,no,95021,yes,no,cellular,17,apr,87,2,509,1,failure,0
26288,33,admin.,married,secondary,no,57745,yes,no,cellular,27,may,345,1,71,0,unknown,0
26289,39,management,married,secondary,no,3933,yes,no,cellular,8,may,345,1,514,0,unknown,0
26290,32,admin.,single,secondary,no,101095,yes,no,cellular,21,apr,101,2,234,1,success,0
26291,60,retired,married,primary,no,69789,no,no,unknown,6,jun,177,2,358,0,unknown,0
26292,30,management,married,tertiary,no,38277,yes,no,cellular,27,may,345,1,479,0,unknown,0
26293,34,blue-collar,single,secondary,no,40527,yes,no,unknown,15,may,152,2,174,0,unknown,0
26294,49,entrepreneur,married,unknown,no,58495,yes,no,cellular,20,apr,177,3,266,0,unknown,1
26295,57,management,divorced,tertiary,no,94685,no,no,cellular,18,aug,158,2,647,0,unknown,0
26296,60,management,single,tertiary,no,99612,no,no,cellular,26,aug,158,1,358,0,unknown,0
26297,51,technician,married,unknown,no,-4498,no,yes,cellular,4,aug,158,2,463,0,unknown,0
26298,30,technician,married,tertiary,no,89949,no,no,unknown,20,jun,87,1,252,0,unknown,0
26299,34,admin.,single,secondary,no,43695,yes,no,cellular,27,may,1045,1,689,0,unknown,0
26300,30,blue-collar,divorced,primary,no,676,yes,no,cellular,2,jun,1074,1,488,0,unknown,0
26301,33,blue-collar,married,primary,no,38814,yes,no,cellular,27,may,345,1,434,0,unknown,0
26302,30,entrepreneur,single,secondary,no,87121,yes,no,cellular,4,apr,132,1,400,0,unknown,0
26303,30,services,married,secondary,no,13749,no,no,unknown,2,jun,117,2,57,0,unknown,0
26304,33,management,single,tertiary,no,13661,no,no,cellular,30,may,101,1,707,2,failure,0
26305,60,blue-collar,married,secondary,no,43001,yes,no,cellular,27,may,345,1,411,0,unknown,0
26306,34,blue-collar,married,primary,no,88836,yes,no,unknown,16,may,518,1,8,0,unknown,0
26307,31,admin.,divorced,secondary,no,32763,yes,no,unknown,28,may,152,2,450,0,unknown,0
26308,30,services,married,secondary,no,17149,yes,no,cellular,27,may,345,1,302,0,unknown,0
26309,30,entrepreneur,single,tertiary,no,7457,no,no,cellular,3,aug,158,1,110,0,unknown,1
26310,36,management,divorced,tertiary,no,79923,no,no,cellular,13,aug,158,4,629,0,unknown,0
26311,60,technician,divorced,secondary,no,69198,no,no,cellular,7,jun,826,1,843,3,other,0
26312,31,technician,single,secondary,no,20948,yes,no,cellular,27,may,121,1,837,0,unknown,0
26313,35,technician,married,secondary,no,24598,yes,no,unknown,16,may,345,2,284,0,unknown,0
26314,37,admin.,married,secondary,no,54048,yes,no,unknown,16,may,67,1,769,0,unknown,0
26315,34,admin.,married,tertiary,no,73611,yes,no,unknown,12,jun,117,2,763,0,unknown,0
26316,59,entrepreneur,divorced,tertiary,no,77641,no,no,cellular,7,jul,158,2,96,0,unknown,0
26317,31,admin.,single,secondary,no,96396,no,no,cellular,28,jan,158,1,412,0,unknown,0
26318,35,blue-collar,married,secondary,no,51323,yes,no,cellular,8,apr,87,1,21,0,failure,0
26319,35,services,divorced,secondary,no,58551,yes,no,cellular,13,feb,132,3,132,0,other,0
26320,33,admin.,married,secondary,no,39391,yes,no,unknown,26,may,121,2,714,0,unknown,0
26321,32,services,single,secondary,no,13643,no,no,cellular,21,nov,158,1,839,0,unknown,1
26322,47,housemaid,married,unknown,no,40864,no,yes,cellular,17,jul,158,4,564,0,unknown,0
26323,30,student,single,unknown,no,45378,yes,no,cellular,7,jul,158,2,239,0,unknown,0
26324,33,technician,married,secondary,no,94885,yes,no,cellular,27,may,345,1,852,0,unknown,0
26325,32,management,married,secondary,no,31312,yes,no,cellular,27,may,345,1,219,0,unknown,0
26326,35,management,married,tertiary,no,60661,no,no,cellular,17,jul,271,1,818,0,unknown,1
26327,41,entrepreneur,married,secondary,no,34223,no,yes,cellular,8,jul,271,1,77,0,unknown,0
26328,51,management,married,tertiary,no,62283,no,no,cellular,30,jul,158,2,384,0,unknown,0
26329,34,blue-collar,married,secondary,no,-1277,yes,no,cellular,27,may,345,2,485,0,unknown,0
26330,37,unemployed,single,secondary,no,94261,yes,no,cellular,30,apr,826,1,15,0,unknown,1
26331,36,blue-collar,single,secondary,no,17089,yes,no,unknown,2,jun,117,1,24,0,unknown,0
26332,37,blue-collar,married,secondary,no,74468,yes,no,cellular,27,may,345,2,437,0,unknown,0
26333,34,management,single,tertiary,no,89445,yes,no,cellular,3,feb,14,1,37,0,unknown,0
26334,33,blue-collar,married,secondary,no,12406,yes,no,unknown,2,jun,184,3,364,0,unknown,0
26335,40,housemaid,married,secondary,no,30983,no,no,unknown,30,jun,177,1,90,0,other,1
26336,35,services,married,secondary,no,9591,yes,no,cellular,20,apr,87,1,818,0,unknown,0
26337,35,technician,married,secondary,no,72349,yes,no,unknown,20,jun,87,3,164,0,unknown,0
26338,37,management,divorced,primary,no,85597,yes,no,cellular,17,apr,351,1,370,0,failure,0
26339,31,admin.,divorced,secondary,no,67396,yes,no,unknown,15,may,345,1,508,0,unknown,0
26340,31,blue-collar,married,secondary,no,28773,yes,no,unknown,15,may,345,1,400,0,unknown,0
26341,35,services,divorced,primary,no,-1575,yes,no,cellular,27,may,82,3,17,1,failure,0
26342,34,technician,single,secondary,no,98368,yes,no,cellular,28,may,82,4,83,1,failure,0
26343,37,management,married,tertiary,no,100655,yes,no,unknown,26,may,121,1,307,0,unknown,0
26344,53,blue-collar,married,primary,no,95891,yes,no,cellular,7,jul,271,2,247,0,unknown,0
26345,30,technician,single,tertiary,no,95139,no,no,unknown,2,jun,67,3,603,0,unknown,0
26346,32,entrepreneur,single,tertiary,no,29425,no,no,cellular,30,jun,158,1,858,0,unknown,1
26347,31,technician,single,secondary,no,62788,yes,no,cellular,27,may,121,4,642,0,unknown,0
26348,30,self-employed,married,tertiary,no,45104,no,no,telephone,12,aug,158,1,352,0,unknown,0
26349,35,management,single,tertiary,no,62086,yes,no,cellular,18,may,97,1,396,0,unknown,0
26350,32,blue-collar,single,secondary,no,73467,yes,no,cellular,12,may,101,1,300,0,failure,0
26351,31,services,divorced,secondary,no,95189,no,no,cellular,30,jun,177,2,415,1,failure,0
26352,34,management,married,tertiary,no,36948,yes,no,unknown,20,jun,87,2,409,0,unknown,0
26353,34,management,married,secondary,no,23689,yes,no,cellular,27,may,345,2,230,0,unknown,0
26354,33,management,married,tertiary,no,6310,yes,no,cellular,30,may,1045,1,436,0,unknown,0
26355,35,technician,divorced,primary,no,-5231,yes,no,cellular,21,nov,138,1,23,0,other,0
26356,35,management,married,secondary,no,32510,yes,no,cellular,27,may,345,1,134,0,unknown,0
26357,30,admin.,single,secondary,no,64137,no,no,cellular,7,jul,158,3,703,0,unknown,0
26358,29,retired,married,primary,no,94337,no,no,unknown,2,jun,67,1,612,0,unknown,0
26359,31,student,single,tertiary,no,32849,no,no,cellular,30,oct,14,1,521,0,unknown,1
26360,46,unemployed,married,secondary,no,48431,yes,no,cellular,6,feb,101,1,358,0,failure,0
26361,30,technician,single,tertiary,no,4828,no,no,unknown,20,jun,443,1,542,0,unknown,0
26362,34,management,married,secondary,no,58943,yes,no,cellular,27,may,345,1,468,0,unknown,0
26363,45,housemaid,married,primary,no,40697,no,no,cellular,17,apr,72,3,444,0,unknown,1
26364,30,services,single,secondary,no,34136,no,no,cellular,8,jul,158,2,35,0,unknown,0
26365,49,unemployed,married,primary,no,-3587,no,yes,cellular,7,jul,158,2,586,0,unknown,0
26366,32,management,married,tertiary,no,56378,no,no,cellular,3,feb,826,1,848,0,failure,0
26367,35,technician,married,unknown,no,7760,yes,no,cellular,20,apr,117,2,603,0,other,0
26368,36,admin.,married,secondary,no,37324,no,no,unknown,2,jun,177,2,693,0,unknown,0
26369,37,admin.,divorced,secondary,no,25255,yes,no,cellular,18,may,14,2,325,0,unknown,0
26370,33,blue-collar,married,primary,no,58780,yes,no,unknown,16,may,152,1,138,0,unknown,0
26371,31,technician,married,secondary,no,5103,yes,no,cellular,27,may,345,1,13,0,unknown,0
26372,29,unemployed,single,tertiary,no,84907,yes,yes,cellular,30,jan,152,1,497,0,failure,0
26373,31,technician,married,tertiary,no,22134,no,no,unknown,20,jun,117,1,525,0,unknown,0
26374,58,retired,married,primary,no,28628,no,no,cellular,13,aug,158,2,348,0,unknown,0
26375,46,admin.,married,secondary,no,10824,no,no,cellular,28,jul,158,1,811,0,unknown,0
26376,32,entrepreneur,single,secondary,no,93174,yes,no,telephone,3,apr,132,2,864,0,failure,0
26377,45,technician,married,secondary,no,26323,no,no,cellular,7,jul,271,3,496,0,unknown,0
26378,29,self-employed,single,secondary,no,68228,no,no,cellular,14,jul,158,1,140,0,unknown,0
26379,36,services,married,secondary,no,71465,yes,no,cellular,27,may,121,4,97,0,unknown,0
26380,57,retired,married,primary,no,93713,no,no,cellular,8,aug,48,2,295,0,unknown,0
26381,32,blue-collar,married,primary,no,73938,no,yes,cellular,7,jul,271,3,60,0,unknown,0
26382,34,entrepreneur,single,unknown,no,66241,yes,no,cellular,12,may,101,1,462,0,failure,0
26383,31,technician,single,secondary,no,101764,yes,no,cellular,6,may,138,1,272,0,other,0
26384,37,technician,married,secondary,no,58863,yes,no,unknown,16,may,152,1,831,0,unknown,0
26385,48,management,married,tertiary,no,-2441,no,no,cellular,9,aug,158,2,115,0,unknown,0
26386,59,management,single,tertiary,no,52833,no,no,cellular,20,jul,271,1,704,0,unknown,0
26387,51,housemaid,married,primary,no,73819,no,no,cellular,18,aug,158,3,836,0,unknown,0
26388,30,services,single,tertiary,no,27471,yes,no,cellular,7,nov,101,1,392,2,failure,1
26389,33,blue-collar,married,secondary,no,88010,yes,no,cellular,13,may,1045,1,556,0,unknown,0
26390,45,blue-collar,married,secondary,no,10455,yes,no,telephone,20,apr,82,2,435,0,unknown,0
26391,31,admin.,single,secondary,no,98975,yes,yes,unknown,25,may,152,2,168,0,unknown,0
26392,45,services,married,secondary,no,59863,no,no,cellular,21,nov,158,1,868,0,unknown,0
26393,34,admin.,single,secondary,no,-2677,no,no,cellular,30,may,101,1,475,2,success,1
26394,34,self-employed,married,primary,no,47941,yes,no,unknown,15,may,152,1,167,0,unknown,0
26395,31,technician,married,secondary,no,100614,yes,no,cellular,27,may,345,1,820,0,unknown,0
26396,32,services,married,secondary,no,14583,no,yes,unknown,16,may,121,3,823,0,unknown,0
